0,3,-114.82,32.38,90.3,-3938.2608,-6049.9716,11598.7884
0,1,-93.76,22.39,73.77,-2490.4444,-2276.6508,-473.6005
0,2,-94.21,14.26,84.07,-1640.7066,-4609.3442,-6966.2435
0,1,-81.3,-5.33,81.41,-12996.5861,-2292.2989,3316.1937
0,1,-116.62,-13.17,94.35,-10796.6973,-3809.1955,-1163.5421
0,3,-93.4,47.64,66.78,-842.9129,-1409.5989,-2060.8343
0,1,-110.18,-32.1,88.16,-3116.7963,-3822.1143,11539.3278
0,3,-103.87,18.47,81.22,-10119.5199,-6272.4075,3062.6628
0,2,-87.86,-2.2,64.77,-4119.4447,-4427.4631,-849.2023
0,1,-97.77,-34.5,62.9,-7737.817,-4334.9771,-5509.8812
0,1,-104.26,1.66,92.24,-5386.1007,-2899.3547,10467.0598
0,3,-94.22,24.43,86.18,-11511.4342,-5922.6359,11710.26
0,3,-83.25,30.34,76.91,-8688.4708,-1106.0758,4086.2497
0,3,-102.72,-27.92,83.52,-2267.4671,-5081.585,7478.8912
0,1,-116.07,-11.4,90.1,-5539.3048,-1733.2051,-5905.7368
0,1,-81.38,0.01,69.13,-12630.6329,-2526.2842,-5037.4941
0,1,-116.7,10.85,83.13,-1346.4859,-1067.7491,3285.0118
0,2,-113.44,-1.31,69.35,-12228.6895,-1689.5468,9567.3404
0,2,-106.04,14.14,62.45,-11257.5688,-2339.1373,12912.5627
0,2,-106.04,33.79,76.63,-3037.6286,-3715.2911,-5892.1111
0,2,-97.71,-17.41,72.27,-10131.5952,-4742.5479,1663.9881
0,3,-112.07,-12.84,62.8,-11766.3366,-5877.0272,8279.6435
0,3,-85.41,-37.65,77.42,-269.4506,-2986.5689,12332.389
0,3,-102.12,6.71,96.71,-8544.9631,-1675.6835,6636.1196
0,3,-118.56,14.9,99.37,-10753.0997,-1522.6216,-238.505
0,1,-110.32,23.53,60.7,-3300.7502,-6077.3863,-4570.4939
0,2,-100.79,-24.7,90.39,-1837.1456,-1752.7486,-1576.4035
0,2,-92.95,9.62,63.94,-4785.9062,-3666.6224,2663.8735
0,2,-94.37,-17.82,61.85,-988.7717,-3618.7486,3164.5133
0,2,-119.24,38.76,95.09,-5249.1358,-2908.9975,-6247.6577
0,2,-98.93,24.51,66.11,-7745.9213,-4029.899,2591.2633
0,1,-108.13,26.38,93.89,-2485.6937,-4174.83,-1844.0146
0,3,-115.75,-7.65,82.33,-4891.2848,-4664.8083,-5872.9267
0,3,-101.38,38.63,84.35,-134.2109,-4200.8242,6467.7604
0,3,-91.77,41.62,90.94,-7939.1818,-3166.9701,-3630.7596
0,1,-119.27,31.07,86.19,-10349.1231,-3764.0162,9865.1494
0,2,-117.2,6.67,95.99,-4948.2197,-5025.8203,654.578
0,2,-93.23,32.6,64.37,-1926.5089,-5300.6074,-1578.0644
0,3,-114.64,22.04,94.83,-1687.7812,-4897.9981,10253.0969
0,3,-102.44,5.48,84.93,-2341.5369,-5577.7987,-3770.2561
0,1,-106.99,-33.04,74.32,-8862.5956,-1759.6814,-6427.446
0,1,-81.86,19.25,64.52,-11799.5382,-1327.662,10683.0006
0,2,-94.65,13.83,83.7,-7482.8819,-5328.8201,4713.9191
0,1,-91.66,-1.19,68.55,-10115.1601,-5815.0507,12498.2193
0,2,-100.48,35.16,67.36,-5308.853,-4708.286,4254.4545
0,1,-89.02,19.76,75.02,-7332.7136,-5898.1819,-575.4535
0,2,-87.25,-33.78,84.82,-790.549,-3644.8007,3180.85
0,3,-92.2,8.71,94.3,-5552.0238,-6524.9712,-4260.8931
0,1,-94.28,47.68,93.85,-10623.8053,-5388.1547,10194.4756
0,2,-80.29,-0.41,76.76,-152.3997,-4122.9884,7535.3608
0,2,-105.28,24.92,74.29,-2097.3577,-2690.8564,-2567.9191
0,2,-93.84,-1.88,80.6,-2165.2679,-3602.7611,-2714.1866
0,2,-87.21,48.77,63.55,-1475.8099,-4365.255,5223.3607
0,3,-81.9,10.03,64.1,-9430.1255,-5668.2719,-6232.0695
0,3,-81.08,15.11,84.52,-12787.4046,-1421.6353,-1830.7188
0,3,-82.06,21.6,70.81,-8244.8372,-1892.0663,1708.1191
0,3,-104.43,-35.25,83.01,-5510.4397,-6016.7494,8502.3558
0,1,-82.95,-17.1,62.76,-7062.8615,-4444.0596,5211.6341
0,2,-96.81,-36.31,71.13,-11613.438,-6308.866,8993.0963
0,2,-108.1,42.21,85.36,-7840.6678,-4517.5946,-1850.2374
0,2,-88.73,39.35,63.83,-12574.2469,-5747.5471,4804.0197
0,1,-98.72,18.91,96.84,-5553.5671,-2643.0494,11138.1769
0,3,-119.11,21.89,90.34,-5737.5204,-4068.7572,5206.7938
0,1,-87,-19.6,74.68,-5601.2054,-6288.8851,-1260.2687
0,2,-96.47,-1.04,84.33,-5950.0731,-2513.2534,-6085.75
0,2,-102.13,0.57,82.1,-9346.5988,-2822.747,7655.2618
0,3,-91.61,0.96,95.09,-6456.6216,-2478.9661,2825.8287
0,2,-94.28,27.18,77.45,-9560.2761,-4709.4108,-6334.0395
0,3,-89.4,-34.99,71.9,-11122.9822,-5077.7173,12595.653
0,1,-101.65,9.25,63.21,-10202.1749,-5866.786,-4157.7997
0,1,-116.92,-12.11,74.75,-9930.0943,-2316.8087,12204.5714
0,1,-100.51,34.57,89.45,-6174.379,-2492.7002,6123.2539
0,1,-105.34,41.78,86.25,-2975.2709,-1093.0269,12705.5596
0,1,-101.25,-31.27,96.53,-3823.6938,-2918.5905,4297.151
0,1,-115.49,43,92.72,-11246.5326,-2725.1081,-6141.0622
0,2,-105.63,38.27,79.21,-2943.429,-1999.5841,7550.4968
0,1,-107.2,16.06,81.35,-3287.1566,-1531.1427,3282.6401
0,3,-105.87,7.37,95.97,-6041.8345,-1805.9101,-4722.5392
0,1,-101.46,1.16,63.87,-3118.0108,-3693.6219,-5737.6444
0,2,-105.54,-13.99,66.03,-7737.2133,-1319.3979,184.722
0,2,-88.23,-13.31,73.56,-8143.3049,-5096.8442,6579.2058
0,3,-97.89,35.46,67.1,-7946.6743,-1321.5974,8873.154
0,3,-87.62,-15.09,72.83,-6064.5833,-1735.422,7891.9986
0,2,-114.63,-34.51,67.49,-9657.1153,-3499.0793,7639.4288
0,2,-119.72,16.14,74.17,-6570.4693,-2014.0196,-6861.9516
0,2,-117.37,6.15,98.64,-4471.2794,-2833.3094,10171.8951
0,2,-119.63,30.52,68.18,-3298.0564,-2180.3396,12070.0305
0,2,-110.19,-34.45,63.16,-8815.0499,-2675.3463,12229.026
0,1,-118.76,49,83.42,-11255.933,-5549.4645,6070.0748
0,2,-116.64,42.26,94.65,-999.1424,-5052.8191,9735.1948
0,2,-99.96,2.83,69.68,-7469.4167,-1310.2323,3046.8042
0,1,-103.76,-26.48,73.62,-5584.1493,-1417.0115,-1685.2154
0,3,-81.86,-22.95,83.75,-8404.6627,-5959.5804,10937.5282
0,2,-86.16,49.16,98.63,-6042.0893,-1158.9174,-4260.019
0,3,-96.09,-35.11,67.55,-3254.2516,-6182.6792,-3515.9499
0,1,-101.06,30.14,62.78,-4044.1708,-3626.2809,10657.7278
0,2,-116.49,-2.59,65.58,-6863.5232,-1730.4947,11303.9124
0,1,-116.84,-7.4,81.66,-9340.0855,-1058.3105,-5980.2033
0,1,-89.15,-13.9,94.42,-12548.6367,-2453.6804,10760.361
0,2,-116.69,-1.26,77.08,-3400.2319,-4378.6933,11031.4188
0,1,-106.66,-0.14,73.29,-3408.3712,-3007.8512,3793.0817
0,3,-108.37,-26,69.14,-7820.5721,-6583.4708,3962.765
0,2,-109.77,19.1,82.88,-10354.2515,-2130.5197,-1754.5797
0,2,-109.76,38.69,94.18,-12662.7435,-5602.5938,-3744.6801
0,2,-104.77,39.74,86.41,-9661.2769,-3161.0387,10312.4481
0,1,-108.06,-18.56,70.92,-1590.0116,-4050.8338,2521.6893
0,1,-113.7,-20.4,67.32,-11994.7178,-3955.9946,6642.7945
0,1,-117.77,19.33,63.86,-12494.6566,-2549.8333,8496.7033
0,3,-95.66,16.65,96.09,-6688.7928,-6376.0622,6560.4212
0,2,-93.02,24.69,69.3,-3887.3177,-1433.591,11352.4625
0,3,-101.66,49.38,80.57,-10876.7534,-2118.9744,3535.4819
0,2,-83.8,-32.91,83.04,-245.5587,-6230.7908,6871.4346
0,1,-87.91,12.94,99.4,-11796.4722,-2692.9184,7318.0897
0,1,-81.96,-38.66,78.43,-4009.7773,-1654.2123,3977.8044
0,3,-93.47,-31.12,68.25,-62.4928,-3297.8714,-2034.3067
0,1,-87.31,28.4,77.81,-2675.9176,-3140.3728,7546.0389
0,1,-104.1,-37.05,60.67,-3844.4532,-1021.2081,4209.1893
0,1,-94.11,-34.01,82.2,-3511.2517,-3525.4512,1730.8392
0,1,-88.54,-16.66,71.59,-12891.49,-6385.7622,-3169.4068
0,2,-112.99,26.04,97.34,-8096.9621,-1237.1903,5295.0459
0,3,-88.75,-7.29,67.23,-10509.9687,-1639.0835,2927.1027
0,3,-102.13,12.91,79.22,-7262.5144,-3049.9442,9446.8479
0,1,-88.36,18.23,94.92,-6630.5546,-6156.3399,-189.2676
0,3,-100.56,27.45,83.06,-6488.0274,-4729.5593,11397.0825
0,2,-87.46,21.29,99.47,-5511.9341,-5934.2608,-6134.3648
0,1,-88.69,32.33,88.91,-4092.0487,-2977.8533,9330.578
0,3,-97.66,-26.28,87.8,-4356.3732,-4509.0453,3125.0202
0,2,-106.71,18.87,69.58,-1675.4461,-1094.427,3644.3922
0,2,-91.33,24.7,95.65,-595.5877,-4228.2421,11782.0564
0,2,-93.18,-1.6,76.37,-10419.7208,-3483.6386,10738.7387
0,3,-113.64,-32.37,83.02,-1113.6209,-1252.5223,9313.9291
0,1,-90.14,-33.01,94.87,-10924.2313,-6037.5814,8645.1654
0,3,-97.75,-35.1,92.42,-5370.2128,-5382.8176,-5707.3285
0,2,-109.39,48.32,94.93,-9607.6606,-4224.6161,-4317.4308
0,1,-117.02,-9.55,68.71,-11271.7401,-2123.9548,7425.2451
0,3,-100.49,-18.32,92.35,-9163.2421,-3017.2283,4225.408
0,2,-118.5,39.2,87.61,-4481.9382,-6130.6453,6880.396
0,1,-109.33,16.11,94.82,-7908.2651,-2982.7943,9197.0712
0,2,-89.59,39.21,85.04,-9661.5016,-3140.5071,12560.5663
0,3,-82.61,29.49,88.25,-3058.6549,-6486.2849,2816.1524
0,1,-93.69,30.16,99.47,-5591.0877,-3730.3842,482.105
0,3,-105.81,1.85,70.17,-1323.0372,-6189.9368,5983.8212
0,2,-105.59,47.89,72.06,-1728.6013,-2130.0815,10301.0035
0,2,-87.6,22.53,89.74,-8888.8645,-4283.4856,6198.0481
0,2,-113.49,35.9,94.41,-8386.4699,-5241.438,7263.7817
0,2,-96.74,-22.59,83.87,-375.0908,-6030.9743,11869.858
0,1,-107.57,33.66,81.79,-12763.5089,-3702.5289,3003.4189
0,1,-86.31,-37.51,79.35,-9426.1173,-2850.3357,8556.6601
0,2,-93.18,8.02,74.1,-561.1878,-3167.1387,4584.003
0,3,-106.94,-12.94,67.13,-6986.7548,-5139.3949,6487.8197
0,2,-98.44,33.91,71.6,-3182.5897,-1443.2466,7113.1249
0,2,-82.05,36.62,80.33,-11317.9153,-1285.2367,-5069.449
0,2,-115.56,14.67,88.61,-4200.1501,-6118.846,3589.1566
0,2,-106.2,-30.78,81.5,-298.5608,-2236.5707,-3017.0245
0,3,-112.52,46.09,69.18,-1994.7834,-2895.0615,11323.1511
0,1,-105.54,-8.29,76.86,-8702.6005,-4779.9708,-197.3044
0,3,-118.96,24.9,98.46,-3962.2904,-5587.8579,3238.1444
0,1,-108.77,11.08,78.75,-12510.3225,-1712.3542,4367.7322
0,3,-111.99,6.78,63.94,-8485.267,-2057.8268,12947.4847
0,1,-119.22,25.21,86,-3207.7099,-1357.1167,-3555.0852
0,3,-105.11,27.08,77.91,-7613.7562,-3736.4386,3795.0745
0,3,-92.01,6.84,95.64,-10780.4166,-1348.0361,1605.7322
0,3,-108.69,28.39,98.17,-7794.1062,-2534.2692,4802.2806
0,3,-100.13,-37.86,89.86,-5685.9268,-6155.6397,1634.5551
0,2,-109.38,21.16,86.99,-11824.9907,-6564.7288,5314.8121
0,1,-115.86,-20.42,66.67,-11432.0436,-4120.4747,-679.654
0,2,-116.58,-25.5,76.77,-7738.8125,-5619.2914,-4759.5823
0,2,-87.47,-29.53,62.92,-961.8468,-4319.3091,8724.612
0,1,-97.98,-14.98,95.13,-7941.5274,-3457.2924,8822.845
0,3,-87.23,35.62,79.11,-9910.6943,-1242.4996,1622.6622
0,2,-106.78,-21.29,62.42,-3034.843,-3206.5675,-1796.0684
0,1,-105.03,-17.05,95.56,-7658.6382,-5751.3547,1233.0851
0,2,-99.75,48.92,93.9,-8935.4211,-2051.9513,12541.2886
0,3,-91.12,5.28,71.78,-10038.9238,-1097.0564,357.1196
0,2,-110.34,-4.02,64.22,-10189.6553,-1002.0814,1532.4255
0,3,-103.23,8.12,67.37,-7143.404,-1447.6841,-6534.1978
0,3,-110.4,-29.62,90.88,-6677.7303,-2314.4727,-4379.0894
0,1,-95.97,45.96,60.95,-447.3486,-2822.1838,10781.4
0,3,-106.98,40.19,98.76,-9973.1379,-6111.9035,-3515.1679
0,2,-84,49.27,62.89,-695.7361,-1159.8119,-2426.1036
0,3,-107.88,-29.02,79.13,-10892.5761,-1738.0214,8271.4782
0,2,-91.32,19.52,71.21,-2304.3244,-6580.2268,1724.0403
0,3,-93.95,32.26,86.44,-1215.1848,-2526.9335,-5736.8649
0,1,-104.92,13.14,87.52,-4703.3692,-2151.0435,-436.4123
0,1,-102.32,30.48,91.23,-12613.3493,-2047.4458,-4830.3247
0,3,-99.3,-15.55,70.44,-7757.649,-1263.0278,12928.5112
0,1,-92.43,-10.53,99.93,-2846.2583,-5887.9936,214.188
0,2,-94.89,48.31,80.86,-6345.0589,-5799.932,1900.8072
0,2,-108.87,24.75,79.55,-3892.5662,-3589.8777,-538.3143
0,1,-108.54,-28.28,85.04,-3153.7883,-4210.3222,-6649.0415
0,1,-110.15,-39.82,84.88,-1361.5328,-2454.5248,5275.0062
0,1,-118.3,-21.81,86.28,-4294.9935,-2553.2688,1142.749
0,1,-102.95,34.48,71.74,-1386.8816,-3229.103,6071.88
0,1,-113.04,-3.65,66.69,-8553.837,-3880.959,2655.5551
0,1,-87.73,15.18,66.12,-11090.5199,-4715.0677,-3613.3324
0,3,-105.23,23.85,97.51,-7010.033,-5611.021,6766.6081
0,3,-101.28,9.81,78.47,-2155.0972,-3163.0359,7046.6141
0,2,-103.06,48.7,80.12,-11221.3524,-6357.8816,9700.4156
0,3,-110.34,11.35,95.46,-1815.3945,-1339.7154,550.7386
0,2,-90.94,-39.92,90.78,-11814.9939,-2369.7721,-3321.7617
0,3,-105.19,29.85,68.82,-9372.3397,-2490.8383,6002.7541
0,3,-106.67,4.01,66.37,-1583.9762,-3840.9102,2152.868
0,3,-110.81,41.76,69.53,-4613.1182,-2831.3468,5224.5826
0,2,-111.52,24.74,81.45,-12218.7838,-1934.6172,-6286.5901
0,3,-116.18,7.75,91.03,-1672.4019,-6573.8412,4863.7784
0,1,-108.05,10.17,80.9,-7274.8906,-3750.8963,1897.6372
0,1,-113.55,32.89,78.59,-140.1734,-6438.4581,12392.1901
0,2,-109.63,42.65,68.32,-5704.9091,-2640.2932,-3701.4549
0,1,-91.94,40.85,65.74,-4424.9481,-4387.778,-3154.5468
0,1,-96.32,4.98,99.82,-3883.0854,-1281.6493,7660.4466
0,2,-85.86,8.71,96.83,-816.8802,-3418.4631,-3560.8756
0,1,-119.82,-37.89,90.72,-10931.4731,-5041.5856,-1957.8425
0,3,-94.78,12.88,66.57,-9011.1723,-6427.8934,2352.6368
0,3,-84.65,7.06,73.48,-3485.5027,-4092.3075,1761.5675
0,1,-100.73,-36.23,61.97,-8872.515,-3139.2662,-4426.6888
0,3,-115.82,35.68,82.55,-4032.3828,-2573.8887,7543.709
0,3,-117.72,-26.01,62.34,-1340.0237,-4448.7688,10764.6336
0,3,-115.29,18.76,60.82,-10149.3776,-1147.7253,-1660.9199
0,1,-109.09,-3.88,61.49,-1016.9306,-2962.6248,-6971.8111
0,1,-85.74,-26.44,90.05,-11590.9784,-1750.258,234.3078
0,1,-104.03,-20.23,68.32,-6455.7577,-5162.6255,2607.6792
0,2,-94.08,-6.97,61.27,-4114.9612,-6351.6976,-4612.6748
0,1,-103.86,-32.97,75.1,-7985.4196,-2804.4162,5647.718
0,2,-80.13,-15.05,63.76,-4005.2875,-2682.9287,-5475.0173
0,3,-95.45,22.83,61.14,-11643.5696,-2609.6518,8723.1293
0,2,-110.3,-39.39,84.81,-1329.4009,-4879.3311,-4064.88
0,1,-118.84,-26.84,90.26,-6522.6699,-3481.2635,6180.371
0,2,-114.57,-12.53,81.41,-12814.24,-6331.3855,8410.9188
0,3,-107.41,0.67,99.11,-12808.697,-6248.4199,4973.6899
0,1,-81.23,49.37,64.71,-5898.1126,-3905.9984,4281.6892
0,3,-82.51,-29.27,82.18,-9187.4206,-6237.4292,2014.6236
0,3,-96.37,47.18,88.49,-735.9861,-3985.1401,-5932.8157
0,3,-113.07,33.49,83.7,-8431.5067,-2117.2644,6487.7568
0,2,-117.06,-28.9,78.92,-5931.6469,-2592.8038,10369.8567
0,2,-82.43,-2.7,83.35,-7227.1095,-1091.7206,8713.0605
0,3,-96.32,20.77,73.27,-2942.5676,-2362.2846,1654.1806
0,2,-114.44,13.36,92.7,-11889.8818,-6515.9683,-5545.2579
0,1,-93.75,5.56,84.16,-3532.7874,-5378.6708,3779.9555
0,2,-87.02,9.24,89.01,-1907.959,-5484.2659,6394.5972
0,2,-93.79,-28.53,83.55,-6239.1739,-2641.821,-3008.9827
0,3,-103.22,4.69,70.85,-9248.5716,-6327.6616,11413.7099
0,3,-88.6,-8.66,96.13,-3132.8574,-4546.9965,500.9126
0,1,-91.26,-28.99,87.53,-11992.7702,-3258.6365,702.3587
0,2,-81.07,-5.08,67.95,-1928.2935,-1079.5733,11755.9386
0,1,-102.03,-1.45,94.51,-2410.4366,-4160.7732,-5293.1501
0,3,-82.79,-0.63,89.29,-3145.4325,-1035.4882,-4508.8474
0,2,-94.77,-31.96,99.87,-399.9611,-2992.4401,3284.867
0,2,-102.53,47.24,81.23,-8012.2204,-1621.9827,4375.1056
0,3,-116.44,37.89,66.24,-5578.4331,-3437.1332,10053.4846
0,2,-106.97,-28.51,75.51,-555.9907,-2226.1774,10648.4558
0,2,-114.3,2.17,64.1,-7697.2042,-1625.7814,-5868.0899
0,2,-92.62,31.68,64.75,-8708.6256,-2957.4134,8711.2201
0,1,-114.81,-2.44,72.54,-5704.2281,-6153.7959,8737.5893
0,2,-99.02,-23.2,79.22,-2193.3283,-1169.9158,8049.7459
0,2,-82.67,-33.16,82.56,-5631.882,-5669.1812,-712.1107
0,3,-97.1,-2.11,93.53,-11588.1693,-4469.9818,6448.3476
0,2,-104.04,-36.81,61.73,-5637.3594,-4511.9029,3602.287
0,1,-101.32,-38.19,93.15,-3709.2932,-6431.757,-6865.7543
0,1,-106.29,12.64,68.35,-12326.4407,-6468.4586,9599.0253
0,3,-97.09,11.1,74.06,-9144.4365,-6634.0633,12306.9595
0,1,-107.36,-9.67,70.44,-7517.1585,-6127.7955,5345.9409
0,2,-117.01,-4.29,90.24,-6079.4148,-1844.5645,-3547.5094
0,2,-103.7,-26.17,86.82,-3033.0588,-3657.8789,5859.5517
0,2,-117.35,10.69,80.31,-11449.2625,-5921.5989,-4390.7277
0,2,-93.77,23.72,88.92,-428.2902,-5525.6775,12113.5483
0,3,-103.06,-34.7,73.01,-9597.8389,-4408.2093,37.7719
0,1,-100.1,17.51,74.87,-1872.6157,-3134.9307,8063.6738
0,3,-88.75,-0.28,66.87,-3271.0655,-4702.6802,2390.3962
0,1,-92.33,40.76,66.7,-8998.6125,-1679.0305,-2301.6482
0,3,-116.57,15.75,66.06,-3076.539,-6446.6484,2429.8785
0,1,-106.7,36.48,60.29,-12854.2583,-1844.7967,4568.0344
0,3,-112.07,33.4,85.36,-4581.6133,-1732.2611,12710.9736
0,3,-87.27,31.6,75.02,-1318.4214,-3385.2472,101.7484
0,1,-107.34,48.78,61.45,-12879.5976,-5119.3409,10558.6072
0,2,-86.79,48.46,89.82,-8030.4079,-1916.1889,-5371.8809
0,2,-86.98,22.5,61.36,-7518.2799,-4005.6568,-959.8933
0,1,-93.92,30.68,84.26,-1336.2131,-4604.6822,1924.2811
0,2,-81.19,42.11,79.99,-199.1648,-1477.8368,-757.9862
0,2,-108.8,16.98,74.52,-7805.3707,-2035.584,654.1921
0,1,-119.35,10.58,96.69,-11028.0698,-5014.4107,7146.3801
0,3,-115.84,21.27,68.81,-10227.22,-1664.6909,3383.6472
0,3,-112.88,27.95,63.43,-5231.3423,-4656.1186,6877.9651
0,3,-114.5,-1.38,98.41,-8877.1077,-4662.7667,5562.7939
0,1,-82.91,-31.64,76.32,-7615.7244,-3367.7111,9121.9268
0,1,-92.81,6.16,82.95,-3955.7852,-4553.7119,-5781.4477
0,3,-81.31,-5.73,76.01,-11217.3978,-6202.0463,7991.2203
0,2,-103.02,-23.86,62.42,-59.3204,-3826.3493,-3835.3573
0,1,-98.96,22.95,95.96,-1303.1126,-5680.0178,-1027.1532
0,1,-114.01,-14.09,65.44,-12430.3919,-1224.7268,-5339.5507
0,2,-113.26,26.75,61.56,-7793.3011,-4068.8571,-5791.5441
0,2,-92.91,43.28,63.4,-172.8589,-5568.6307,6440.1998
0,2,-95.74,11.1,61.48,-12988.0461,-4177.5132,11745.4095
0,2,-92.12,39.12,60.53,-10855.2875,-4120.8253,-2917.2429
0,3,-91.31,-9.21,61.6,-6683.2217,-5603.3736,8037.8836
0,3,-86.65,49.95,99.46,-131.0599,-5236.0574,2785.8662
0,2,-99.43,8.95,74.28,-8549.3608,-4471.2608,4984.4906
0,2,-116.64,-39.51,63.47,-5803.911,-3078.9085,11422.3885
0,2,-93.06,-11.2,68.46,-6342.8934,-5145.6972,-6491.1057
0,1,-114.76,-7.5,85.59,-8139.1805,-1053.311,9404.4987
0,1,-102.39,-20.86,91.57,-1353.5632,-3889.5272,11030.4539
0,1,-100.05,-17.01,98.73,-1177.8926,-1432.585,12284.4175
0,3,-110.27,-16.07,99.7,-6243.6448,-6170.4267,3412.6146
0,1,-100.86,43.26,91.6,-12335.3989,-4174.0252,7932.1527
0,3,-105.75,-18.47,76.26,-1397.0242,-5367.4982,-1179.9293
0,1,-114.14,13.96,77.68,-9960.6507,-1770.1824,-1546.0948
0,3,-93.53,31.94,97.31,-4433.3969,-1231.8174,8381.9599
0,3,-93.54,26.36,67.11,-8108.5591,-3115.197,4109.1959
